questions,answers
单柱立式车床修理前应做好哪些准备工作？,单柱立式车床修理前应做好以下准备I作：首先，应对需修理的机床现有情况进行f解和检验，做到胸中有数，以便制定修理计划。具体丁作可按如下步骤进行：l)准备检验、验收标准和本机床技术文件，以及尽可能全的图样。2)熟悉和掌握标准、技术文件和图样。3)索取和熟悉机床的日常使用和维修记录，以及历次维修工作总结。4)按技术要求和标准对机床做全面检查、试验，对机床的精度降低情况和零部件破损情况做出初步确定。5)根据对该机床的使用要求、工厂的维修能力以及如上检查、试验结果，通过技术经济价值分析，制订机床修理后的检验、验收标准。一般应按机床出厂检验标准验收。6)根据验收标准、维修人员情况、维修时间等情况制定修理计划。
单柱立式车床修理计划包括哪些内容？,单柱立式车床修理计划包括如下内容：1)确定修理人员、检查人员和技术负责人。修理人员一般应有机械、电气（数控）、液压三个方面的人员。确定修理人员的技术等级、职责。2)修理过程的各阶段期限，一般应留有余地。3)确定工具、设施的来源和提供方式。修理场地的确定及其改造。4)确定破损零部件、改装部件、修补材料以及改制零部件等的材料来源、制造工艺、制造部门和验收标准。并且根据以后的实际破损情况，进行增加和改进。5)确定修理资金分配，一般应分期支付。以上内容应尽量结合实际情况确定，并进行必要的调整。
单柱立式车床主要检验标准及机床技术文件有哪些？,单柱立式车床主要检验标准及机床技术文件如下·1)GB9061-88金属切削机床通用技术条件。2)JB/GQ·F!Oll-86立式车床产品质量分等规定。3)JB/T4116-96单柱、双柱立式车床精度检验。4)ZBJ53013-89数控立式车床精度。5)JB/T3665一96立式车床技术条件。6)ZBJ53014-89数控立式车床技术条件。7))B2670-82金属切削机床精度检验通则。8)机床合格证明书。9)机床制造与验收技术条件或鉴定大纲。10)机床机械、电气使用说明书各一本。其它相关标准可从JB/GQ•FlOll-86标准中查出。
C5112A单柱立式车床拆卸顺序是什么？,"C5112A立车主要结构见图10-I,拆卸前将横梁开至中下部，用木方等支于工作台上，然后按如下顺序拆卸。l)切断电源、拆下有关电气线路。2)拆下各部件相联的电气线路、液压管路、罩板。3)松开垂宜刀架紧固螺栓，拆下垂宜刀架。4)拆下两个进给箱。5)将横梁用木方在工作台上支牢，拆下横梁升降箱。6)连同横梁升降丝杠拆下横梁。7)将侧面刀架升至丁作台以上，下面用木方支牢，拆下侧面刀架。路。8)拆下悬挂按钮站。9)松开床身与工作台的联接螺钉。松开工作台与床身内液压管10)拆下工作台。11)拆下主电动机及电动机支架。12)放倒床身。13)拆下主变速箱。"
CH5116D立式车削加工中心拆卸顺序是什么？,CH5116D拆卸前，将横梁开至中下部．用木方等将横梁支牢，将横梁定位销拔出，然后按如下顺序拆卸。l)切断电源、卸下有关电气线路。2)拆下刀库防护罩。3)拆下横梁防护罩及其它护罩。4)拆下各相电路连线。5)拆下拖线。6)拆下刀库。7)拆下悬挂按钮站。8)拆下垂宜刀架。9)拆下刀具测量装置。10)拆下横梁上伺服电动机及减速器。11)将横梁用木方支牢于工作台，拆下横梁升降箱。12)拆下横梁及升降丝杠。13)拆下主电动机及电动机支架。14)拆下立柱。
立式车床修理前对拆下的零部件的清洗和清查应注意哪些问题？,立式车床修理前，对千拆下的部件，根据修理要求决定是否拆卸。拆下的零部件应进行清理、清洗，然后检查确定哪些是应废弃的零件，哪些是需修理的零件，哪些是不必修理的零件，并做好记录。对千不需修理的零件，在经过清理、清洗后，再进行防锈处理，并做出标记，按顺序或类别妥善保管好。对千需修理的零件，除大型零件外，其余则应按图样或实测工作图进行修复。对千需废弃的零件，如是标准件，应辨别确认其规格和标准号，以便购买和领用，并做好记录；若是专用零件，应确认其零件号，按图祥重新复制，若没有图样，应根据残余部分进行测绘，根据其功能和相关零件结构确定其结构，绘制工作图，编制工艺，重新制作。
单柱立式车床工作台修理前应做好哪些准备工作？,工作台修理前的准备工作如下：l)将结合面清理干净，并倒角、去毛刺。2)用检验环检验，并刮研结合面，使平面度误差达到技术条件要求。3)在刮研的同时，用垂宜度量仪测量孔与结合面的垂直度，使平面度误差和垂宜度误差同时达到要求。4)装大齿圈时，用定位杆导向，将齿圈置千定位面上，用螺钉将齿赚紧固千工作台上，装人时，导向面可涂以少量润滑脂，当接触符合要求后，装人螺钉、销钉和骑缝螺钉。
CS112A工作台滑动导轨的修复工艺有哪些？,"C5112A工作台滑动导轨主要采用刮研工艺修复，具体步骤如下．1)装齿圈，工艺过程与滚动导轨工艺过程相同。2)装主轴，结合面0.04mm塞尺不得塞进。3)调装径向尺寸。4)在工作台上装刮研支承、翻转1具。5)将两径向轴承外环装入底座内。6)工作台缓缓转动，徐徐落入轴承孔内，直至与推力轴承接触，在工作台自重作用下，缓慢往复转动工作台，其回转角不得大千90',每次落入底座时的位置应变化，不得小千30°，转动几次后吊起工作台。7)吊起工作台后，翻转并刮研工作台和工作台底座导轨。"
CH5116D工作台修复时，变速机构的装配有哪些性能要求？,变速机构装配性能要求如下：I)泭移齿轮移动灵活、尤阻滞。2)变速拨叉转动灵活、无阻滞。3)活塞移动灵活、无阻滞，行程符合要求。4)密封可靠，无渗漏。5)行程开关位置与齿轮变速位置相对应。6)轴转动灵活，无阻滞。7)齿轮错位符合要求。
CHS116D工作台修复后可按什么顺序装配？,"工作台装配大致顺序如下：I)零件倒角，去毛刺，清洗干净。2)在工作台上重新注入泡沫塑料，装盖板。3)组装位置编码器组件，轴承内要注润滑脂。4)将位置编码器及支架装于主轴上，用夹在齿圈上的千分表找正，于分表指在编码器心轴上，允差为0.005mm。配作支架上螺孔、销孔、钻孔、佼孔、攻螺纹时要在工作台底座外进行，最后装位置编码器，拉表允差为0.005mm,装电线。5)装工作台。6)装编码器上部法兰盘口7)取下上部法兰盘，装中心堵等（总装时执行本条）。8)取下中心堵，装法兰盘，盖板等。"
"C5112A横梁及横梁滑陛的修理需做哪些准备工作？",要提高移动精度，横梁导轨的修复是横梁修理的关键。横梁后导轨在立柱上移动，横梁滑座在横梁前导轨上移动，故横梁是联接基础零件床身与刀架之间的一个中间环节，并且是第一个中间环节。第二个中间环节是横梁滑座，横梁滑座在横梁前导轨上水平移动，滑座上承载着垂宜刀架。横梁滑座以横梁上下两条导轨的上、下两面做为导向导轨。新设计的精密和数控机床一般以前导轨的下一条导轨的上、下两面做为导向导轨。横梁滑座的前面是回转滑座的转动和定位安装基面。C5112A横梁及横梁滑座修理前，需做好如下准备工作；I)床身导轨面向上置于工作地的调整垫铁上，并调平。2)床身、横梁、横梁滑座倒角、去毛刺，并清洗干净。3)装横梁翻转工具。
横梁55°导轨面应如何刮研修复？,横梁55．导轨面可采用如下工艺修复：I)在床身导轨的不同位置上推移横梁，视其接触情况，进行刮研，保证与测量基面平行度合格。2)测量横梁下导轨与床身导轨垂宜度误差。其精度在斜铁装人后，再进行一次检验，均应合格。3)先用55，研磨具粗刮导轨面，最后合研精刮导轨面。4)如果侧面刀架体精度合格，可用侧面刀架体代替检具检验。
如何刮研修复横梁斜铁及夹紧斜铁？,"刮研修复具体工艺方法如下：1)将斜铁滑动面和背面分别放于平尺上，检查斜铁直线度误差。当用千分表测量时，测头应触及刮研表面的鱼块上，而不应直接触及刮研面。2)使横梁各导轨面均密合，0.04mm塞尺不能插人。装人压板后，将斜铁插人、拔出进行合研。3)按图样尺寸向大头方向加长10mm,留出调整量，切去多余部分，铣油槽、油线，钻油孔。4)精刮斜铁，达到密合程度要求。5)装人斜铁，用塞尺检查与导轨密合程度。斜铁背面0.04mm塞尺不能插人，滑动面用0.04mm塞尺插人深度不得大于20mm。"
C5112A滑座修理后应如何安装？,横梁滑座装配工艺如下：I)组装中心法兰盘组件，装人滑座．轴承内注满润滑脂。2)组装光杠上各零件，并装于横梁上。3)组装丝杠上各零件，并装于横梁上，丝杠预紧轴向伸长量约0.030~0.038mm。4)将滑座、压板、斜铁等装于横梁上。滑座应移动顺利，无阻碍。5)紧固丝杠、光杠支架，装销钉。销钉接触长度为65%，接触面靠近接缝处。
C5112A横梁夹紧机构应如何装配？,"横梁夹紧机构装配工艺如下：I)先将各液压缸密封，注意不得损伤密封圈，保证无渗漏。2)组装横梁左、右夹紧液压缸各件。3)装横梁夹紧机构偏心轴及扇形齿臂，调整夹紧斜铁階合间隙，保证在0.15~0.25mm,装偏心机构。4)装右夹紧液压缸千横梁上，左夹紧液压缸于压板上，保证活塞移动灵活、可靠。"
CH51160横梁及横梁滑座修理前需做哪些准备工作？,"横梁及横梁滑座修理前需做如下准备工作·I)零件倒角、去毛刺，清理、清洗工作。2)按盖板、夹紧机构、法兰盘等配作螺孔。3)组装滚珠丝杠及支承套。4)组装变速箱体。5)组装定位键组件。6)将定位键组件装于横梁上，接触面接触斑点为8个I(25mmX25mm),0.03m~塞尺不得插人。"
CH51160修理应如何调装滚珠丝杠和横梁滑座？,"词装滚珠丝杠和横梁滑座工艺过程如下：l)将滑座装于横梁上。2)将变速箱及滚珠丝杠组件装千横梁上。3)丝杠的上、侧母线与横梁导轨面平行度误差拉表检查达到技术要求：两端为0.0lmm,中间为0.05mm。4)按变速箱及支承套配作螺孔。5)装入螺钉，复检上述精度。6)将滑座移至支架处，测出丝杠距支架结合面的距离，并按此距离调磨支架。7)装支架，检验并调至上述精度要求，装三处销钉，精度符合技术条件要求。8)给丝杠施加预紧力，预紧一端的螺母使丝杠轴向伸长为0.030~0.037mm。9)给滑座滚动导轨块施加预紧力，使导轨块斜铁向里移动1mm。10)滑座及滚珠丝杠运动应灵活、可靠、无阻滞。11)装横梁央紧机构。"
单柱立式车床垂直刀架修理应注意哪些问蓬？,单柱立式车床垂直刀架由回转滑座、滑枕、刀台、变速箱等组成。垂直刀架通过回转滑座装于横梁滑座上，并可在横梁滑座上回转一定角度，以车削锥形零件。滑枕在回转滑座中上下移动，刀台或刀夹装于滑枕下部，用于夹持刀具完成切削工作。垂直刀架的作用是使滑枕上下移动切削圆柱表面，故刀架移动的准确性是维修的关键。垂直刀架的修理，需注意以下问题：I)滑枕与回转滑座合研时，由于回转滑座较薄、易变形，因此，必须将回转滑座紧固于滑座上再进行刮研修复。2)在横梁、横梁滑座及回转滑座修复后，势必会影响刀台工具中心孔与工作台中心孔的同轴度。因此，在组装后，须自销扩大工具孔。这就要求尽量减少修复量。
